last_name, first_name,player_id,year,woba,out_zone_swing,out_zone,in_zone_swing,in_zone,
Williams, Alika,675961,2023,.256,50,197,127,192,
Smith-Njigba, Canaan,675986,2023,.199,21,79,50,80,
Westburg, Jordan,676059,2023,.312,98,355,239,333,
Noda, Ryan,676116,2023,.352,156,842,577,871,
Deluca, Jonny,676356,2023,.320,38,90,55,77,
Velazquez, Nelson,676369,2023,.391,61,218,163,215,
Clement, Ernie,676391,2023,.425,28,64,46,66,
Burleson, Alec,676475,2023,.301,198,584,388,547,
Barrero, Jose,676480,2023,.276,107,320,186,264,
Caballero, Jose,676609,2023,.308,154,536,306,533,
Madris, Bligh,676632,2023,.222,16,63,42,54,
Meyers, Jake,676694,2023,.297,170,636,445,644,
Trejo, Alan,676701,2023,.275,130,380,255,374,
Young, Jared,676724,2023,.272,22,73,58,83,
McCormick, Chas,676801,2023,.379,244,819,519,725,
Schneider, Davis,676914,2023,.568,26,183,104,166,
Batten, Matthew,676946,2023,.345,40,120,68,116,
Paris, Kyren,677347,2023,.211,10,66,50,57,
Franco, Wander,677551,2023,.349,244,930,615,971,
Rocchio, Brayan,677587,2023,.252,54,141,90,133,
Pereira, Everson,677592,2023,.201,32,107,89,114,
Rodriguez, Julio,677594,2023,.353,414,1142,750,1055,
Duran, Ezequiel,677649,2023,.332,317,835,542,748,
Abreu, Wilyer,677800,2023,.327,7,55,56,79,
Thomas, Alek,677950,2023,.287,205,608,409,647,
Witt Jr., Bobby,677951,2023,.341,370,1181,830,1166,
Meadows, Parker,678009,2023,.299,26,124,82,129,
Bae, Ji Hwan,678225,2023,.279,193,623,396,578,
Vargas, Miguel,678246,2023,.295,126,607,408,598,
Basabe, Osleivis,678545,2023,.282,39,113,96,120,
Mead, Curtis,678554,2023,.308,21,84,51,75,
Tovar, Ezequiel,678662,2023,.305,429,1049,755,945,
Peguero, Liover,678894,2023,.309,72,269,199,280,
Rojas, Johan,679032,2023,.314,70,176,132,197,
Torkelson, Spencer,679529,2023,.329,264,1170,842,1254,
Vavra, Terrin,679631,2023,.260,34,107,78,105,
Martinez, J.P.,679881,2023,.246,22,79,62,94,
Blanco, Dairon,680118,2023,.318,63,224,155,218,
McLain, Matt,680574,2023,.370,208,820,492,852,
Palacios, Richie,680700,2023,.350,18,76,47,72,
Kwan, Steven,680757,2023,.314,259,1165,777,1320,
Duran, Jarren,680776,2023,.353,211,702,509,695,
Jeffers, Ryan,680777,2023,.361,175,589,318,527,
Davis, Henry,680779,2023,.285,120,448,235,372,
Burdick, Peyton,680814,2023,.269,24,76,56,74,
Gelof, Zack,680869,2023,.362,115,409,301,406,
Miller, Owen,680911,2023,.293,178,568,394,617,
Donovan, Brendan,680977,2023,.344,166,726,447,705,
Stott, Bryson,681082,2023,.334,322,1108,728,1226,
Bride, Jonah,681146,2023,.237,39,211,122,249,
Cowser, Colton,681297,2023,.226,40,191,107,173,
O'Hoppe, Logan,681351,2023,.312,73,238,159,227,
Carpenter, Kerry,681481,2023,.375,246,731,485,684,
Outman, James,681546,2023,.348,257,1051,646,952,
Villar, David,681584,2023,.244,71,272,163,272,
Fry, David,681807,2023,.323,74,179,134,180,
Eaton, Nate,681987,2023,.101,31,99,72,109,
Hensley, David,682073,2023,.184,37,197,116,206,
Marte, Noelvi,682622,2023,.313,38,131,80,128,
Alvarez, Francisco,682626,2023,.312,193,757,446,673,
Matos, Luis,682641,2023,.310,101,394,247,357,
De La Cruz, Elly,682829,2023,.309,279,804,402,656,
Rodriguez, Endy,682848,2023,.275,75,286,184,265,
Abrams, CJ,682928,2023,.306,340,930,675,934,
Greene, Riley,682985,2023,.344,234,884,574,840,
Carroll, Corbin,682998,2023,.377,301,1106,664,1023,
Henderson, Gunnar,683002,2023,.345,264,1017,679,1037,
Volpe, Anthony,683011,2023,.300,287,1028,680,1012,
Stefanic, Michael,683021,2023,.244,14,70,39,62,
Baty, Brett,683146,2023,.271,170,636,414,644,
Vaughn, Andrew,683734,2023,.325,324,1042,606,944,
Busch, Michael,683737,2023,.240,57,194,112,159,
Meckler, Wade,685133,2023,.273,26,137,71,134,
Frelick, Sal,686217,2023,.330,78,290,145,254,
Pasquantino, Vinnie,686469,2023,.327,176,543,295,470,
Canzone, Dominic,686527,2023,.294,107,261,175,256,
Doyle, Brenton,686668,2023,.244,219,689,476,648,
Lee, Korey,686676,2023,.206,19,77,66,78,
Massey, Michael,686681,2023,.276,250,805,574,790,
Hopkins, TJ,686759,2023,.188,27,92,51,82,
Brennan, Will,686823,2023,.292,254,664,550,750,
Wiemer Jr., Joey,686894,2023,.287,226,784,490,739,
Grissom, Vaughn,687093,2023,.289,46,136,114,154,
Neto, Zach,687263,2023,.316,121,474,353,497,
Ortiz, Joey,687401,2023,.192,16,45,41,67,
Marlowe, Cade,687799,2023,.327,60,211,158,220,
Encarnacion-Strand, Christian,687952,2023,.318,136,376,238,333,
Wisely, Brett,689172,2023,.222,91,272,184,259,
Soderstrom, Tyler,691016,2023,.205,57,194,132,186,
Walker, Jordan,691023,2023,.343,228,712,484,662,
Winn, Masyn,691026,2023,.186,38,105,79,125,
Dominguez, Jasson,691176,2023,.458,12,51,41,54,
Colas, Oscar,693049,2023,.252,197,493,300,428,
Gonzales, Nick,693304,2023,.269,54,210,163,223,
Schanuel, Nolan,694384,2023,.331,36,163,87,142,
Goodman, Hunter,696100,2023,.365,24,81,38,64,
Young, Jacob,696285,2023,.348,22,74,57,92,
Yoshida, Masataka,807799,2023,.345,259,962,588,1009,
